image_path,hand_detected,num_hands,x_min,y_min,x_max,y_max,landmark_points,crop_path,review_flag,label_name,label_id,user_id
/kaggle/input/bsl-fingerspelling-dataset/train/E/E181 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E181.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E182 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E182.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E184 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E184.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E185 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E185.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E186.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E187 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E187.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E189 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E189.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E19 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E19.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E190 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E190.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E191 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E191.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E194 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E194.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E195 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E195.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E196 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E196.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E197 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E197.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E198 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E198.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E199 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E199.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E2 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E2.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E20 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E20.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E200 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E200.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E201 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E201.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E202 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E202.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E203 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E203.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E204 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E204.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E205 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E205.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E206 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E206.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E207 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E207.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E208 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E208.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E209 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E209.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E21 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E21.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E210 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E210.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E211 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E211.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E212 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E212.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E213 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E213.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E214 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E214.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E215 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E215.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E216 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E217 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E217.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E218 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E218.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E219 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E219.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E22 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E22.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E220 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E220.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E221 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E221.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E222 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E222.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E223 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E223.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E224 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E224.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E225 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E225.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E226 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E226.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E227 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E227.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E228 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E228.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E229 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E229.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E23 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E23.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E230 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E230.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E231 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E231.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E232 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E232.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E233 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E233.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E234 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E234.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E235 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E235.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E236 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E236.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E237 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E237.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E238 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E238.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E239 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E239.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E24 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E24.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E240 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E240.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E241 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E241.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E242 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E242.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E243 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E243.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E244 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E244.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E245 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E246 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E246.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E247 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E247.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E248 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E248.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E249 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E249.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E25 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E25.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E250 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E250.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E251 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E251.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E252 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E252.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E253 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E253.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E254 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E254.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E255 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E255.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E257 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E257.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E259 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E259.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E26 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E26.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E260 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E260.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E261 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E262 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E262.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E263 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E263.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E264.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E265 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E265.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E266 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E266.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E267 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E267.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E268 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E268.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E269 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E27 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E27.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E270 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E271 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E273 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E276 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E279 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E28 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E28.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E285 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E287 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E287.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E29 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E29.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E291.jpg,True,2,40,21,147,149,"[[123.78, 97.61], [123.67, 114.4], [116.38, 127.38], [109.28, 129.36], [103.01, 120.25], [83.76, 107.98], [97.68, 102.36], [114.73, 101.79], [127.0, 103.28], [80.62, 93.4], [96.06, 88.73], [113.16, 90.37], [123.96, 93.35], [81.42, 80.43], [90.24, 74.88], [105.23, 76.61], [115.36, 79.14], [83.69, 69.25], [74.85, 56.81], [67.77, 48.56], [60.13, 41.92]]",/content/BSL_Project/processed_data/hand_crops/E/crop_E291.jpg,multiple_hands,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E293 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E294 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E295 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E298 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E3 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E3.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E30 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E30.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E301 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E301.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E302 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E302.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E303.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E304.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E305 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E305.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E306 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E306.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E309 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E309.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E31 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E31.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E310 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E310.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E313.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E314.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E319 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E319.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/E/E32 flip.jpg,False,0,,,,,,,no_hand_detected,E,4,unknown
